ResponseId,RespondentID,StartDate,Finished,DistributionChannel,SessionID
SYNTH_004036,2e33d9e8,2024-02-05 00:00:00,1,anonymous,05817373
SYNTH_004037,e8fb43ca,2024-02-17 00:00:00,1,anonymous,9cc8ebc1
SYNTH_004038,075281ca,2024-12-03 00:00:00,1,anonymous,ffc2c1e4
SYNTH_004039,724571a2,2024-06-30 00:00:00,1,anonymous,9514c0cd
SYNTH_004040,c6f7c519,2024-12-21 00:00:00,1,anonymous,e5722f66
SYNTH_004041,0813f12f,2024-07-05 00:00:00,1,gl,e875cf55
SYNTH_004042,aca57bd7,2024-10-28 00:00:00,1,anonymous,cc51bfa4
SYNTH_004043,a94ccfcc,2024-08-31 00:00:00,1,gl,fc90f8e7
SYNTH_004044,b858121c,2024-09-18 00:00:00,1,gl,34187715
SYNTH_004045,72047816,2024-05-24 00:00:00,1,gl,12c0fe5d
SYNTH_004046,a90fe60e,2024-11-14 00:00:00,1,anonymous,d00f5c8b
SYNTH_004047,030b2669,2024-04-18 00:00:00,1,anonymous,70543b94
SYNTH_004048,d6f03924,2024-06-03 00:00:00,1,gl,da33bbba
SYNTH_004049,9c1f0691,2024-05-04 00:00:00,0,anonymous,bc1bbf70
SYNTH_004050,6d5f8d0f,2024-12-21 00:00:00,1,anonymous,29d990a6
SYNTH_004051,ecc6e693,2024-03-15 00:00:00,1,anonymous,912d40c7
SYNTH_004052,c617dce4,2024-09-23 00:00:00,1,gl,378144a0
SYNTH_004053,a236b449,2024-03-09 00:00:00,1,anonymous,387d2ee1
SYNTH_004054,1d8a1903,2024-08-13 00:00:00,1,anonymous,b23d85ec
SYNTH_004055,266c0d0b,2024-03-08 00:00:00,1,gl,cecdf8d9
SYNTH_004056,37b4c0ec,2024-12-02 00:00:00,1,gl,61a7b811
SYNTH_004057,470be4d6,2024-05-20 00:00:00,1,anonymous,9bc5e64e
SYNTH_004058,50f6c61a,2024-07-16 00:00:00,0,anonymous,19b09278
SYNTH_004059,62709388,2024-08-08 00:00:00,1,gl,d911d89d
SYNTH_004060,ffb96d33,2024-04-07 00:00:00,1,gl,74bc34a9
SYNTH_004061,dd2e2950,2024-10-10 00:00:00,1,anonymous,31a41285
SYNTH_004062,53bb7e3a,2024-12-25 00:00:00,1,anonymous,9d002734
SYNTH_004063,bb05e28a,2024-03-06 00:00:00,1,gl,581d7d7c
SYNTH_004064,b06824fb,2024-07-10 00:00:00,0,anonymous,65bf248d
SYNTH_004065,64d67eb7,2024-07-18 00:00:00,1,gl,bf1c4e11
SYNTH_004066,3122ee48,2024-08-31 00:00:00,1,gl,0f4f9c2a
SYNTH_004067,55408558,2024-07-20 00:00:00,0,gl,ae7777a3
SYNTH_004068,89e5719b,2024-06-05 00:00:00,1,anonymous,e0dc7d20
SYNTH_004069,039d65f1,2024-03-18 00:00:00,0,gl,9f4b448d
SYNTH_004070,6a33cedb,2024-02-29 00:00:00,1,gl,4801d114
SYNTH_004071,a2da5311,2024-02-03 00:00:00,1,anonymous,4779bd32
SYNTH_004072,4d29f8a7,2024-10-16 00:00:00,1,anonymous,3697ac3d
SYNTH_004073,697ec44b,2024-02-07 00:00:00,1,gl,666bf314
SYNTH_004074,0e28a899,2024-11-02 00:00:00,1,gl,df970b63
SYNTH_004075,894d8af2,2024-12-20 00:00:00,0,gl,1ff50817
SYNTH_004076,e0e072ef,2024-09-03 00:00:00,0,gl,608ef47f
SYNTH_004077,d785d0d7,2024-01-30 00:00:00,1,anonymous,9aea6839
SYNTH_004078,7aac8a2f,2024-06-01 00:00:00,0,anonymous,3ad13a82
SYNTH_004079,075738ea,2024-07-26 00:00:00,1,gl,3f9a445f
SYNTH_004080,10dd75b2,2024-08-07 00:00:00,1,anonymous,fcaf782a
SYNTH_004081,63c22d53,2024-12-14 00:00:00,1,anonymous,c98078b9
SYNTH_004082,6c74ae3c,2024-03-06 00:00:00,1,anonymous,748b2e55
SYNTH_004083,6977c143,2024-09-22 00:00:00,1,anonymous,8dd9229c
SYNTH_004084,9593b3bd,2024-12-11 00:00:00,1,gl,8d34293a
SYNTH_004085,344133a8,2024-04-17 00:00:00,1,anonymous,ae02dc83
SYNTH_004086,fa7de3cb,2024-07-17 00:00:00,1,anonymous,fc5bd96b
SYNTH_004087,c7853fd4,2024-11-21 00:00:00,0,gl,ead0d0ed
SYNTH_004088,a9fb531c,2024-06-08 00:00:00,1,gl,7a4b16c8
SYNTH_004089,433df982,2024-11-12 00:00:00,0,gl,58bf2ef9
SYNTH_004090,a6d9d8e5,2024-12-03 00:00:00,1,anonymous,3d3a5084
SYNTH_004091,9e875816,2024-08-13 00:00:00,1,anonymous,128c8aa5
SYNTH_004092,d417d8bf,2024-12-23 00:00:00,1,anonymous,0cd3ccfe
SYNTH_004093,911820fd,2024-10-03 00:00:00,1,anonymous,ac0d56c2
SYNTH_004094,ba7f7c0f,2024-03-22 00:00:00,1,gl,20858ebf
SYNTH_004095,417e698e,2024-11-28 00:00:00,1,anonymous,3516deaf
SYNTH_004096,c5e09840,2024-08-03 00:00:00,1,anonymous,7e24e17a
SYNTH_004097,c554cae5,2024-12-20 00:00:00,1,anonymous,ab8cb015
SYNTH_004098,8b9bdd8a,2024-06-06 00:00:00,1,anonymous,99808cf9
SYNTH_004099,897b1945,2024-07-28 00:00:00,0,anonymous,cecf8b2b
SYNTH_004100,ebbefbeb,2024-11-22 00:00:00,0,gl,65e06c75
SYNTH_004101,c5471414,2024-08-04 00:00:00,0,gl,57d18e18
SYNTH_004102,3a0638ee,2024-11-04 00:00:00,1,gl,093f41ca
SYNTH_004103,e04a2517,2024-08-07 00:00:00,0,anonymous,a63ac6dd
SYNTH_004104,e0aae6df,2024-03-12 00:00:00,1,gl,6db73ead
SYNTH_004105,b727fce4,2024-07-11 00:00:00,1,anonymous,48bc4da4
SYNTH_004106,d7999b4d,2024-08-21 00:00:00,1,gl,9420f90e
SYNTH_004107,7d921908,2024-07-25 00:00:00,1,anonymous,1049156b
SYNTH_004108,43c140ba,2024-10-23 00:00:00,1,anonymous,00f3d447
SYNTH_004109,2e0587b8,2024-12-10 00:00:00,1,gl,e86f9ec3
SYNTH_004110,e698c636,2024-04-13 00:00:00,1,gl,77dad014
SYNTH_004111,7b96c048,2024-04-20 00:00:00,1,gl,4e16a7ac
SYNTH_004112,108beae6,2024-09-13 00:00:00,0,anonymous,40c710bb
SYNTH_004113,003bfba5,2024-05-10 00:00:00,1,anonymous,1d256340
SYNTH_004114,4eddc5a1,2024-07-02 00:00:00,1,gl,1ea12fd6
SYNTH_004115,5376382b,2024-10-09 00:00:00,1,anonymous,2984564c
SYNTH_004116,9c51a506,2024-01-17 00:00:00,0,anonymous,0972725e
SYNTH_004117,15628d98,2024-04-01 00:00:00,1,gl,e53ca8e7
SYNTH_004118,8c0e8e98,2024-12-18 00:00:00,1,gl,2e2909bd
SYNTH_004119,face2189,2024-10-14 00:00:00,1,gl,f11f6607
SYNTH_004120,d6f03924,2024-02-28 00:00:00,1,gl,184e8e8c
SYNTH_004121,e57941bb,2024-01-12 00:00:00,1,gl,9a2af236
SYNTH_004122,7e98af12,2024-10-24 00:00:00,1,anonymous,032af31e
SYNTH_004123,3d35d547,2024-01-27 00:00:00,0,anonymous,175cba60
SYNTH_004124,e0f3a1dc,2024-07-25 00:00:00,0,anonymous,19183b9f
SYNTH_004125,a7b450f3,2024-02-27 00:00:00,1,gl,67be614d
SYNTH_004126,fab54836,2024-02-04 00:00:00,1,gl,d30727f8
SYNTH_004127,0d3b3bf6,2024-07-27 00:00:00,1,gl,7b2bb09c
SYNTH_004128,6e751f17,2024-07-03 00:00:00,1,gl,087f89e6
SYNTH_004129,b424e556,2024-11-06 00:00:00,1,anonymous,c82a1e87
SYNTH_004130,6b684344,2024-08-05 00:00:00,1,anonymous,2304e00d
SYNTH_004131,19c36c25,2024-09-29 00:00:00,1,gl,bcc530f3
SYNTH_004132,bb05e28a,2024-02-05 00:00:00,0,anonymous,a54a8970
SYNTH_004133,1c8131aa,2024-05-06 00:00:00,1,anonymous,eb9aae2b
SYNTH_004134,51118b28,2024-03-19 00:00:00,1,anonymous,8fd41558
SYNTH_004135,c6264d7b,2024-06-15 00:00:00,1,anonymous,d7ac087c
SYNTH_004136,958393cb,2024-10-28 00:00:00,1,gl,45f74e0d
SYNTH_004137,a1813b72,2024-06-14 00:00:00,1,gl,de95299e
SYNTH_004138,68d2c881,2024-03-31 00:00:00,1,gl,ad0fcd6b
SYNTH_004139,2cee85d8,2024-12-10 00:00:00,1,anonymous,6226146d
SYNTH_004140,19ad806d,2024-01-01 00:00:00,1,gl,d9566ea8
SYNTH_004141,1c19be82,2024-10-13 00:00:00,1,gl,41531467
SYNTH_004142,37920a75,2024-08-01 00:00:00,1,anonymous,0bfbc222
SYNTH_004143,1b6bf8dc,2024-09-18 00:00:00,1,anonymous,445cb8ce
SYNTH_004144,08659cc7,2024-08-16 00:00:00,0,gl,c6ae2464
SYNTH_004145,09991d9c,2024-07-06 00:00:00,1,gl,1d49eb12
SYNTH_004146,e869b24a,2024-06-01 00:00:00,1,anonymous,ef90cd61
SYNTH_004147,dce0021c,2024-05-12 00:00:00,1,gl,7b01abc7
SYNTH_004148,78c4b276,2024-12-25 00:00:00,1,gl,c537cf7f
SYNTH_004149,262c0e98,2024-04-10 00:00:00,1,anonymous,6b089fe7
SYNTH_004150,e22781d4,2024-10-29 00:00:00,1,gl,90c941eb
SYNTH_004151,4248aa1d,2024-01-28 00:00:00,1,anonymous,efdbad40
SYNTH_004152,18fbbaf1,2024-12-28 00:00:00,1,gl,827c2788
SYNTH_004153,883e2194,2024-08-06 00:00:00,1,anonymous,218c066c
SYNTH_004154,5d66391e,2024-12-10 00:00:00,1,gl,403adbf0
SYNTH_004155,36ff7853,2024-10-06 00:00:00,1,gl,21e43fd7
SYNTH_004156,887d0761,2024-05-29 00:00:00,1,gl,0e499a6a
SYNTH_004157,cf10efcd,2024-12-16 00:00:00,1,anonymous,dc2c1241
SYNTH_004158,95fad0f2,2024-01-18 00:00:00,1,anonymous,33cf66c2
SYNTH_004159,1c9e3ee8,2024-07-01 00:00:00,1,gl,49696c3e
SYNTH_004160,b0177146,2024-09-21 00:00:00,1,anonymous,6c550fd2
SYNTH_004161,44268e05,2024-04-09 00:00:00,1,anonymous,88f97bfb
SYNTH_004162,c36b9ae9,2024-09-28 00:00:00,1,anonymous,1a180a7c
SYNTH_004163,fa243e16,2024-09-30 00:00:00,1,gl,202420ed
SYNTH_004164,81eb77db,2024-01-04 00:00:00,1,anonymous,de5f8199
SYNTH_004165,31efb68c,2024-11-16 00:00:00,1,anonymous,0c660838
SYNTH_004166,0cfec270,2024-07-20 00:00:00,1,anonymous,7185541f
SYNTH_004167,c280a7d4,2024-04-20 00:00:00,0,anonymous,9cf7a9f3
SYNTH_004168,e4390acd,2024-03-31 00:00:00,0,gl,c5830cfd
SYNTH_004169,ee036d16,2024-10-20 00:00:00,0,anonymous,d173e926
SYNTH_004170,676e0376,2024-08-24 00:00:00,1,gl,c5031372
SYNTH_004171,a6b82367,2024-01-30 00:00:00,0,gl,289b7611
SYNTH_004172,b83f9239,2024-12-26 00:00:00,1,gl,6040e1a0
SYNTH_004173,d03f0e0a,2024-04-22 00:00:00,1,anonymous,d763688c
SYNTH_004174,3245d625,2024-10-10 00:00:00,1,gl,a7e830d9
SYNTH_004175,925cba91,2024-01-14 00:00:00,1,gl,521a3a99
SYNTH_004176,9fe51233,2024-06-15 00:00:00,0,gl,5f3dbd1d
SYNTH_004177,440be3c4,2024-02-15 00:00:00,1,anonymous,ed34e7d6
SYNTH_004178,0c282e2b,2024-02-20 00:00:00,1,gl,8b2bb506
SYNTH_004179,64dac76f,2024-09-23 00:00:00,1,anonymous,e8e08c9d
SYNTH_004180,f9333570,2024-10-31 00:00:00,1,anonymous,a8bdd14c
SYNTH_004181,8403b24b,2024-03-28 00:00:00,0,anonymous,b7639e85
SYNTH_004182,f66bc4d5,2024-01-18 00:00:00,1,gl,c2601821
SYNTH_004183,676247ae,2024-08-17 00:00:00,1,gl,5fb81ae0
SYNTH_004184,b858121c,2024-11-01 00:00:00,1,anonymous,606ae019
SYNTH_004185,75bf228e,2024-11-19 00:00:00,0,gl,46913d64
SYNTH_004186,84e0c172,2024-04-12 00:00:00,1,gl,caac4fc7
SYNTH_004187,b65214a3,2024-03-20 00:00:00,1,gl,4fdb18e9
SYNTH_004188,c8dc687a,2024-08-27 00:00:00,0,gl,ec793cc1
SYNTH_004189,020d9b8a,2024-07-13 00:00:00,1,gl,63152a6b
SYNTH_004190,213432e1,2024-08-24 00:00:00,1,gl,05281b12
SYNTH_004191,ea55a9db,2024-05-19 00:00:00,1,gl,7e3e52df
SYNTH_004192,9f082498,2024-01-27 00:00:00,1,gl,1492d941
SYNTH_004193,1d9e4fef,2024-05-23 00:00:00,1,gl,416172b6
SYNTH_004194,ffc085b8,2024-01-23 00:00:00,1,gl,f5973e55
SYNTH_004195,6496dcd3,2024-12-07 00:00:00,1,gl,e9780e4d
SYNTH_004196,46c5372b,2024-05-25 00:00:00,0,anonymous,396889c0
SYNTH_004197,a14ff764,2024-11-19 00:00:00,1,anonymous,f44559fb
SYNTH_004198,fab54836,2024-01-01 00:00:00,1,anonymous,dee318ee
SYNTH_004199,41044c42,2024-05-18 00:00:00,0,gl,4cf36c37
SYNTH_004200,18f71ecd,2024-01-29 00:00:00,1,gl,98ffda1e
SYNTH_004201,12dec263,2024-11-13 00:00:00,1,gl,f0a109aa
SYNTH_004202,2fd6de7f,2024-11-29 00:00:00,1,anonymous,5d9066e3
SYNTH_004203,c3c08856,2024-04-12 00:00:00,0,gl,d21e0b35
SYNTH_004204,498d808c,2024-07-21 00:00:00,1,gl,5100d08e
SYNTH_004205,81885351,2024-03-20 00:00:00,0,anonymous,c663868a
SYNTH_004206,3551776c,2024-11-03 00:00:00,1,anonymous,ebb6fd3c
SYNTH_004207,f12e25cc,2024-06-28 00:00:00,1,gl,0290dd1e
SYNTH_004208,920eb551,2024-08-06 00:00:00,1,gl,1d0ef57b
SYNTH_004209,6c1a60ce,2024-05-28 00:00:00,1,gl,9ae05dc7
SYNTH_004210,91abc284,2024-04-17 00:00:00,1,gl,f5cc75ba
SYNTH_004211,9044d37e,2024-06-25 00:00:00,1,gl,e1b48077
SYNTH_004212,b87986e5,2024-10-15 00:00:00,0,anonymous,1bd367b0
SYNTH_004213,d2aef0a4,2024-09-26 00:00:00,1,anonymous,44d56415
SYNTH_004214,34f39d1e,2024-11-29 00:00:00,1,gl,6c93510b
SYNTH_004215,dda6c40e,2024-01-11 00:00:00,1,gl,197ccb13
SYNTH_004216,b5d8d5a5,2024-01-06 00:00:00,1,anonymous,18705604
SYNTH_004217,8892678d,2024-12-23 00:00:00,1,anonymous,b5426e72
SYNTH_004218,e30c1721,2024-12-19 00:00:00,1,anonymous,867e6469
SYNTH_004219,8dacc149,2024-01-22 00:00:00,1,anonymous,9bf138ed
SYNTH_004220,15751c68,2024-12-28 00:00:00,1,gl,515178b2
SYNTH_004221,f974c460,2024-08-29 00:00:00,1,gl,689d5a8a
SYNTH_004222,bb282dd9,2024-10-09 00:00:00,1,anonymous,d3c68e03
SYNTH_004223,1b9b0692,2024-07-25 00:00:00,1,gl,d67fb47b
SYNTH_004224,340a26e8,2024-02-10 00:00:00,1,anonymous,31436da2
SYNTH_004225,41509a19,2024-02-22 00:00:00,0,gl,d3acaa86
SYNTH_004226,3f98ff44,2024-05-28 00:00:00,1,anonymous,361654a1
SYNTH_004227,a5ef9ab0,2024-01-21 00:00:00,1,anonymous,1576be7f
SYNTH_004228,97239576,2024-10-08 00:00:00,1,anonymous,9675a968
SYNTH_004229,10a43705,2024-04-09 00:00:00,1,anonymous,24b5a909
SYNTH_004230,978e268e,2024-04-07 00:00:00,1,anonymous,8c06d20e
SYNTH_004231,a166dac1,2024-08-16 00:00:00,0,gl,7dffe2f3
SYNTH_004232,26e8b72e,2024-04-23 00:00:00,1,gl,f2a9fd5a
SYNTH_004233,0ff93370,2024-11-01 00:00:00,1,anonymous,93ae06a2
SYNTH_004234,7a5e7134,2024-06-20 00:00:00,1,anonymous,839b2937
SYNTH_004235,d530f0f8,2024-02-13 00:00:00,1,anonymous,5d0119d8
SYNTH_004236,708dbf0d,2024-05-09 00:00:00,1,gl,376e2704
SYNTH_004237,86b14cf4,2024-04-15 00:00:00,1,anonymous,4d8042d7
SYNTH_004238,95bd254e,2024-08-01 00:00:00,1,anonymous,04d2812f
SYNTH_004239,e4390acd,2024-10-19 00:00:00,1,anonymous,98372c16
SYNTH_004240,fc3d8e63,2024-05-11 00:00:00,1,anonymous,dc7eaf43
SYNTH_004241,1c495b8b,2024-09-26 00:00:00,1,anonymous,0e61e29a
SYNTH_004242,697ea35e,2024-03-26 00:00:00,0,anonymous,aeb3ba89
SYNTH_004243,38e1f8f2,2024-06-06 00:00:00,1,anonymous,44f89d45
SYNTH_004244,c30a9b38,2024-01-17 00:00:00,1,anonymous,f1d82eed
SYNTH_004245,af341956,2024-12-08 00:00:00,1,anonymous,f5754006
SYNTH_004246,dfe2b230,2024-03-23 00:00:00,1,anonymous,642c5527
SYNTH_004247,9b2cac97,2024-02-13 00:00:00,1,anonymous,1c0d5a81
SYNTH_004248,c6f7c519,2024-05-14 00:00:00,1,gl,21ce1bdc
SYNTH_004249,68a96fac,2024-08-24 00:00:00,1,anonymous,09355639
SYNTH_004250,bab5cdb4,2024-05-26 00:00:00,1,gl,3269a2a2
SYNTH_004251,c5dd3843,2024-05-20 00:00:00,1,anonymous,e325b80e
SYNTH_004252,5b1af582,2024-06-24 00:00:00,1,anonymous,d4f8aeaf
SYNTH_004253,3d5c28e9,2024-02-03 00:00:00,0,gl,fccfed17
SYNTH_004254,936934ae,2024-08-07 00:00:00,1,anonymous,7e7834cc
SYNTH_004255,70136d52,2024-03-18 00:00:00,1,gl,38e25fed
SYNTH_004256,09b4cf83,2024-06-24 00:00:00,1,gl,d1503f05
SYNTH_004257,91b6666d,2024-08-06 00:00:00,1,gl,1433fdfc
SYNTH_004258,e04a2517,2024-05-30 00:00:00,1,anonymous,8423f1d0
SYNTH_004259,656e9261,2024-03-10 00:00:00,1,gl,8f057aca
SYNTH_004260,4cbf5796,2024-02-09 00:00:00,1,gl,7aec711a
SYNTH_004261,d0dd4c29,2024-08-30 00:00:00,1,anonymous,52c643ff
SYNTH_004262,7dc355d7,2024-02-23 00:00:00,1,anonymous,d434cb6a
SYNTH_004263,6eb1f7c3,2024-06-12 00:00:00,1,gl,a4ac4ff9
SYNTH_004264,c430fc4e,2024-09-07 00:00:00,1,gl,f0b2bcef
SYNTH_004265,2cffa440,2024-11-13 00:00:00,1,anonymous,9eeb8804
SYNTH_004266,3a65a79c,2024-05-08 00:00:00,1,gl,1fceeaa5
SYNTH_004267,ef20b580,2024-02-05 00:00:00,1,anonymous,9950fac3
SYNTH_004268,323c8694,2024-11-29 00:00:00,1,anonymous,61bbb8d2
SYNTH_004269,a9625e0e,2024-10-18 00:00:00,0,gl,bf5d8e8a
SYNTH_004270,d877de96,2024-01-22 00:00:00,1,gl,55e021d3
SYNTH_004271,c84c0f73,2024-10-02 00:00:00,1,anonymous,a7904b55
SYNTH_004272,70f4dcde,2024-07-25 00:00:00,1,anonymous,563df7b1
SYNTH_004273,0d9cfa73,2024-11-29 00:00:00,1,anonymous,96c5e2bc
SYNTH_004274,2f2e86af,2024-06-13 00:00:00,1,anonymous,8a804355
SYNTH_004275,bbe733ae,2024-05-30 00:00:00,1,gl,5ce4ed18
SYNTH_004276,85cbdaba,2024-05-20 00:00:00,1,gl,0e4a3d7b
SYNTH_004277,48cd1580,2024-11-04 00:00:00,1,gl,5faa1df8
SYNTH_004278,e284e645,2024-12-19 00:00:00,1,anonymous,e864ac49
SYNTH_004279,2b8a1cac,2024-05-17 00:00:00,1,gl,6df20ef2
SYNTH_004280,a1ee812d,2024-05-16 00:00:00,1,anonymous,19cb4608
SYNTH_004281,a1a223c7,2024-07-23 00:00:00,1,anonymous,987d2217
SYNTH_004282,f953b06e,2024-06-06 00:00:00,1,anonymous,6230528f
SYNTH_004283,27638853,2024-12-20 00:00:00,1,gl,eca5c0af
SYNTH_004284,43a03f61,2024-06-11 00:00:00,1,gl,63f79c1a
SYNTH_004285,5f411267,2024-04-30 00:00:00,1,anonymous,6c76b764
SYNTH_004286,a9d4db98,2024-05-20 00:00:00,1,anonymous,7b54a570
SYNTH_004287,3041590f,2024-12-25 00:00:00,1,anonymous,97654cef
SYNTH_004288,5c55fd5c,2024-07-31 00:00:00,1,gl,4fd3d1e2
SYNTH_004289,1a66befc,2024-02-24 00:00:00,0,gl,7ae2318e
SYNTH_004290,563dae53,2024-12-16 00:00:00,1,anonymous,036e5719
SYNTH_004291,7269b7e5,2024-11-13 00:00:00,0,gl,14c1958e
SYNTH_004292,e8883e7f,2024-12-18 00:00:00,1,gl,97054f9a
SYNTH_004293,87682188,2024-11-21 00:00:00,1,anonymous,7b2623e2
SYNTH_004294,5eb014ef,2024-04-14 00:00:00,1,anonymous,fbb2e7dc
SYNTH_004295,60716d09,2024-07-04 00:00:00,1,anonymous,27e7e80c
SYNTH_004296,90b03467,2024-10-19 00:00:00,1,anonymous,b4e54c70
SYNTH_004297,701a27d0,2024-03-28 00:00:00,1,anonymous,96d315c9
SYNTH_004298,cb2acacf,2024-04-20 00:00:00,1,anonymous,66950f05
SYNTH_004299,75b9fcfa,2024-10-31 00:00:00,1,gl,676dd682
SYNTH_004300,4123a65d,2024-11-09 00:00:00,1,anonymous,e30315b8
SYNTH_004301,da407ba5,2024-11-11 00:00:00,1,gl,d2ad7a81
SYNTH_004302,1d84b1b6,2024-03-10 00:00:00,1,gl,766fddfe
SYNTH_004303,a2ff6b1c,2024-05-21 00:00:00,1,gl,0bafc1cd
SYNTH_004304,e4f4b602,2024-03-12 00:00:00,1,anonymous,485cbb20
SYNTH_004305,0575f230,2024-01-25 00:00:00,1,anonymous,821dcc9d
SYNTH_004306,e700a48c,2024-02-16 00:00:00,1,anonymous,e39042a5
SYNTH_004307,5d66391e,2024-08-27 00:00:00,1,gl,9afff6cc
SYNTH_004308,855f4f35,2024-03-19 00:00:00,1,anonymous,cc90e2f8
SYNTH_004309,40fcf0a6,2024-07-27 00:00:00,1,anonymous,eb770d3e
SYNTH_004310,3cd1b5c8,2024-05-27 00:00:00,1,anonymous,5c1c38f5
SYNTH_004311,1a66befc,2024-11-19 00:00:00,1,gl,7a5b70ef
SYNTH_004312,9abe5b00,2024-12-23 00:00:00,1,anonymous,703541d5
SYNTH_004313,06adbcc8,2024-01-05 00:00:00,1,gl,b2af2cc1
SYNTH_004314,6b295c23,2024-10-16 00:00:00,1,anonymous,c8c002ae
SYNTH_004315,226d59f1,2024-05-03 00:00:00,1,anonymous,04dd2384
SYNTH_004316,6a0ef5ff,2024-07-04 00:00:00,0,gl,38ae68ce
SYNTH_004317,dff732ff,2024-07-16 00:00:00,1,gl,ea57ae84
SYNTH_004318,46fb03d7,2024-03-12 00:00:00,1,anonymous,7fd1c56e
SYNTH_004319,243b15c3,2024-01-02 00:00:00,1,gl,e72754be
SYNTH_004320,1a4ef632,2024-07-01 00:00:00,1,gl,0c0f72b6
SYNTH_004321,22b205de,2024-09-16 00:00:00,1,gl,77ed585f
SYNTH_004322,22c7384e,2024-03-02 00:00:00,1,gl,4dcef4a2
SYNTH_004323,7434fe70,2024-03-26 00:00:00,1,anonymous,7d2642d9
SYNTH_004324,f7074cba,2024-08-31 00:00:00,1,anonymous,4732095e
SYNTH_004325,9c2e79ff,2024-11-30 00:00:00,1,anonymous,8618474e
SYNTH_004326,1919e926,2024-02-29 00:00:00,1,anonymous,94aa1761
SYNTH_004327,9f6474de,2024-02-19 00:00:00,1,anonymous,df75b6ce
SYNTH_004328,a5a76de0,2024-04-03 00:00:00,1,gl,897f77cb
SYNTH_004329,3245d625,2024-10-17 00:00:00,1,anonymous,27255d9f
SYNTH_004330,9a8f778e,2024-09-17 00:00:00,1,anonymous,9b518eb2
SYNTH_004331,b4ec8671,2024-07-19 00:00:00,0,gl,7e75dd8e
SYNTH_004332,150971da,2024-04-18 00:00:00,1,gl,c87c3e81
SYNTH_004333,8478c681,2024-10-03 00:00:00,1,gl,ad09a298
SYNTH_004334,e750af32,2024-10-28 00:00:00,1,anonymous,5380bd23
SYNTH_004335,0743d1ac,2024-09-10 00:00:00,1,gl,47b0ccfc
SYNTH_004336,3acf365b,2024-01-16 00:00:00,0,gl,0c16888f
SYNTH_004337,e22fe8ab,2024-12-03 00:00:00,1,gl,714b024e
SYNTH_004338,3e1431b2,2024-08-30 00:00:00,1,anonymous,10792a0e
SYNTH_004339,117805fb,2024-11-05 00:00:00,1,anonymous,8562f8d2
SYNTH_004340,83b17a18,2024-04-05 00:00:00,1,gl,caacecc9
SYNTH_004341,9af2a383,2024-06-24 00:00:00,0,gl,54cfe82e
SYNTH_004342,c8e4a06f,2024-01-13 00:00:00,1,anonymous,d0256095
SYNTH_004343,11545c0d,2024-03-29 00:00:00,0,gl,d63716d4
SYNTH_004344,82378c8e,2024-02-21 00:00:00,0,gl,8a3b0bde
SYNTH_004345,1cbe34c7,2024-09-06 00:00:00,1,gl,c7c57be9
SYNTH_004346,971a460f,2024-02-29 00:00:00,0,anonymous,38b436d8
SYNTH_004347,d1b9dbaf,2024-09-06 00:00:00,1,gl,25ebd2c0
SYNTH_004348,4e943ed9,2024-03-06 00:00:00,0,gl,a42204b5
SYNTH_004349,45612922,2024-12-05 00:00:00,0,anonymous,6225b1d7
SYNTH_004350,f68c5531,2024-07-04 00:00:00,0,gl,592efd50
SYNTH_004351,9b4ebadd,2024-12-02 00:00:00,0,gl,2e9f9dff
SYNTH_004352,4ea082fc,2024-04-27 00:00:00,1,anonymous,4b4e8c2e
SYNTH_004353,373915df,2024-12-07 00:00:00,0,anonymous,e32d0681
SYNTH_004354,6601da99,2024-11-15 00:00:00,1,gl,e9d5b990
SYNTH_004355,55f80976,2024-01-06 00:00:00,1,anonymous,4844b93f
SYNTH_004356,ec8cdd96,2024-05-27 00:00:00,0,anonymous,9e41b028
SYNTH_004357,bb5ef5b6,2024-05-25 00:00:00,0,anonymous,ff7a563a
SYNTH_004358,2f09bfc8,2024-02-25 00:00:00,1,anonymous,c1302c87
SYNTH_004359,b051dd17,2024-03-18 00:00:00,1,anonymous,8b6c96ef
SYNTH_004360,75bf228e,2024-06-04 00:00:00,1,anonymous,fb8b2e0e
SYNTH_004361,f250aa3b,2024-01-04 00:00:00,1,anonymous,532fd61d
SYNTH_004362,4c2d6a5d,2024-09-08 00:00:00,1,anonymous,7057832b
SYNTH_004363,2f31f099,2024-10-12 00:00:00,1,anonymous,b46054c4
SYNTH_004364,1f504086,2024-04-09 00:00:00,1,anonymous,372d688a
SYNTH_004365,aa1792fb,2024-09-16 00:00:00,1,anonymous,013a9eab
SYNTH_004366,a3155997,2024-03-30 00:00:00,1,gl,0ce26a38
SYNTH_004367,416c5b01,2024-05-05 00:00:00,1,gl,e357de12
SYNTH_004368,dc39eed6,2024-06-14 00:00:00,1,gl,e2a4bb1c
SYNTH_004369,79de60c9,2024-08-21 00:00:00,1,gl,10cbdbf6
SYNTH_004370,0319de60,2024-11-23 00:00:00,0,anonymous,744b7ecc
SYNTH_004371,3acf365b,2024-04-07 00:00:00,0,gl,c7b91428
SYNTH_004372,e96ec462,2024-01-03 00:00:00,1,anonymous,7c35cb10
SYNTH_004373,e7651c2c,2024-10-29 00:00:00,1,anonymous,7d741647
SYNTH_004374,4d4e21c8,2024-11-29 00:00:00,1,gl,0efaa2bb
SYNTH_004375,dd775a6c,2024-09-24 00:00:00,0,gl,911ad1a1
